text,url,handle,is_story
View All Stories,/stories,foxsports,FALSE
WWE Friday Night SmackDown FRIDAYS AT 8/7C on,/shows/wwe-friday-night-smackdown,foxsports,FALSE
2006,/fr/archives/2006/,france24,FALSE
2018,/fr/archives/2018/,france24,FALSE
#Sénégal,https://www.france24.com/fr/tag/s%C3%A9n%C3%A9gal/,france24,FALSE
Académie,https://academie.france24-mcd-rfi.com/fr/,france24,FALSE
Guatemala: arrestation d'un journaliste critique du gouvernement,/fr/info-en-continu/20220730-guatemala-arrestation-d-un-journaliste-critique-du-gouvernement,france24,TRUE
"reportage

Au Sénégal, le vote des jeunes attire toutes les convoitises",/fr/afrique/20220729-au-s%C3%A9n%C3%A9gal-le-vote-des-jeunes-attire-toutes-les-convoitises,france24,TRUE
RFI,https://www.rfi.fr/fr/,france24,FALSE
RFI Instrumental,https://www.rfi-instrumental.com/fr,france24,FALSE
"sur les observateurs
                                                    Inde : 1000 kilomètres de marche pour réclamer un travail au gouvernement",https://observers.france24.com/fr/inde-1000-kilomètres-jeunes-marche-pour-réclamer-travail-paramilitaire-gouvernement,france24,TRUE
Toute l'actualité en direct,/fr/infocontinu,france24,FALSE
2009,/en/archives/2009/,france24_en,FALSE
2021,/en/archives/2021/,france24_en,FALSE
CFI,https://www.cfi.fr/en,france24_en,FALSE
China accuses US of double standards over relations with Taiwan and Ukraine,/en/asia-pacific/20220729-china-accuses-us-of-double-standards-over-relations-with-taiwan-and-ukraine,france24_en,TRUE
Cuba blackouts bring misery amid sweltering heat,/en/video/20220720-cuba-blackouts-bring-misery-amid-sweltering-heat,france24_en,TRUE
Jellyfish invasion: Climate change blamed as swarm swamps Israeli coast,/en/video/20220726-jellyfish-invasion-climate-change-blamed-as-swarm-swamps-israeli-coast,france24_en,TRUE
Join us,https://fmm.io/jobs,france24_en,FALSE
Live News,/en/live-news/,france24_en,FALSE
Press room,/en/tag/press-release/,france24_en,FALSE
Talking Europe’s summer look back: European decision-makers and debates from 2021-22,/en/tv-shows/talking-europe/20220715-talking-europe-s-summer-look-back-european-decision-makers-and-debates-from-2021-22,france24_en,TRUE
Book reviews,https://freebeacon.com/tag/book-reviews/,freebeacon,FALSE
Campaign Donors,https://freebeacon.com/tag/campaign-donors/,freebeacon,FALSE
Columns,https://freebeacon.com/columns/,freebeacon,FALSE
Continetti,https://freebeacon.com/author/matt/,freebeacon,FALSE
Features,#,freebeacon,FALSE
Green Energy,https://freebeacon.com/tag/green-energy/,freebeacon,FALSE
Masthead,https://freebeacon.com/masthead/,freebeacon,FALSE
Pelosi Must Go,https://freebeacon.com/columns/pelosi-must-go/,freebeacon,TRUE
"Pelosi Scraps Pro-Police Bill, Dealing Blow to Vulnerable Dems",https://freebeacon.com/democrats/pelosi-scraps-pro-police-bill-dealing-blow-to-vulnerable-dems/,freebeacon,TRUE
Read Now,https://freebeacon.com/latest-news/financial-giant-says-any-company-working-in-occupied-palestinian-territories-violates-human-rights/,freebeacon,TRUE
10Best,https://www.10best.com/,gainesvillesun,FALSE
32 Photos of Bald Celebrities When They Had HairMen's Health|,https://www.menshealth.com/grooming/g27224876/bald-celebrities/?utm_source=taboola_arb&utm_medium=cpm&utm_campaign=arb_tb_mnh_d_c_g27224876&utm_content=gannettdigital-gainesville#tblciGiDNrozN56N-ld1gGAEmRpA8W-iQX3Sry8LqbMPnNnh-6iDvykUoxu-3ouqk8JSCAQ,gainesvillesun,TRUE
Advertising Terms and Conditions,https://cm.gainesville.com/advertising-terms-conditions,gainesvillesun,FALSE
City officials to use $8 million in ARPA funds for affordable housing,/story/news/2022/07/29/gainesville-use-8-m-pandemic-relief-affordable-housing-crisis/10182652002/,gainesvillesun,TRUE
"He's A Lock For The NFL Hall Of Fame, And No One Even Knows His NameNewArena|",https://newarena.com/nfl/one-lock-on-each-nfl-team-for-the-pro-football-hall-of-fame/?utm_content=148372&utm_campaign=tb_bh_dt_nfl_canton_lock_pt_sc_chrome&utm_source=tb_ae&utm_term=gannettdigital-gainesville&utm_content=He%27s+A+Lock+For+The+NFL+Hall+Of+Fame%2C+And+No+One+Even+Knows+His+Name,gainesvillesun,TRUE
Licensing & Reprints,https://imagn.com/licensing-reprints/,gainesvillesun,FALSE
Lifestyle,/lifestyle/,gainesvillesun,FALSE
Newsletters,https://profile.gainesville.com/newsletters/manage,gainesvillesun,FALSE
Odum's springs research was revolutionary Robert L. Knight and David Kaplan,/story/opinion/2022/07/29/robert-knight-david-kaplan-howard-t-odums-revolutionary-research/10062281002/,gainesvillesun,TRUE
"Vote today for your favorite local places to shop, eat and play",/story/entertainment/2022/07/22/gainesville-fl-readers-choice-awards-voting-2022/10126910002/,gainesvillesun,TRUE
2,#,gcm_nf,FALSE
5,#,gcm_nf,FALSE
Austin Weekly News,https://growingcommunitymedia.org/austinweeklynews/,gcm_nf,FALSE
Donate,https://growingcommunitymedia.org/donate/,gcm_nf,FALSE
Financial Information,https://growingcommunitymedia.org/financial-information/,gcm_nf,FALSE
First probable monkeypox case in Oak Park identified,https://www.oakpark.com/2022/07/27/first-probable-monkeypox-case-in-oak-park-identified/,gcm_nf,TRUE
Forest Park Review,https://growingcommunitymedia.org/forest-park-review/,gcm_nf,FALSE
Our Board,https://growingcommunitymedia.org/our-board/,gcm_nf,FALSE
"Outspent nearly 2-to-1, Rashid credits 1-on-1 talks for win",https://www.rblandmark.com/2022/07/26/outspent-nearly-2-to-1-rashid-credits-1-on-1-talks-for-win/,gcm_nf,TRUE
"Website by CMIT Solutions of Oak Park, Hinsdale and Oak Brook",https://cmitsolutions.com/oak-park-hinsdale-oak-brook/,gcm_nf,FALSE
'Skate every day of the week' — A guide to NYC’s roller-skating renaissance Gallery,/arts-entertainment/skate-every-day-of-the-week-a-guide-to-nycs-rollerskating-renaissance,gothamist,TRUE
"Brooklyn bishop faces criticism for homophobic remarks, body-shaming in wake of robbery",/news/brooklyn-bishop-faces-criticism-for-homophobic-remarks-body-shaming-in-wake-of-robbery,gothamist,TRUE
Comment   163,/news/brooklyn-bishop-faces-criticism-for-homophobic-remarks-body-shaming-in-wake-of-robbery#comments,gothamist,TRUE
Comment   24,/news/tsa-man-tried-to-smuggle-arms-through-newark-airport-with-exercise-weights#comments,gothamist,TRUE
Contact Us,/contact/,gothamist,FALSE
Donate,https://pledge3.wnyc.org/donate/gothamist/onestep/?utm_medium=partnersite&utm_source=gothamist&utm_campaign=brandheader,gothamist,FALSE
gothamist,/,gothamist,FALSE
"Human remains found in Queens identified as missing Brooklyn woman, deemed homicide",/news/human-remains-found-in-queens-identified-as-missing-brooklyn-woman-deemed-homicide,gothamist,TRUE
News,/news,gothamist,FALSE
"RSS Feed
      (New tab)",https://gothamist.com/feed,gothamist,FALSE
"30JulSat, Jul 30
                        @7:00pmA Midsummer Night's DreamRoleCall Theater Atlanta, GA23.0 mi",https://www.gwinnettdailypost.com/local-events/#/details/A-MIDSUMMER-NIGHTS-DREAM/10624908/2022-07-30T19,gwinnettdaily,TRUE
Best Macaroni Salad,//japfg-trending-content.appspot.com/click-dug.php?a=%2F&f=10238&p=/recipes/salad/salad-pasta-salad/best-macaroni-salad.html&s=10000&do=www.gwinnettdailypost.com,gwinnettdaily,FALSE
Collection,/multimedia/slideshows/recipe-roundup-give-these-recipes-a-try-for-national-hot-dog-month/collection_564b90a0-0dc7-11ed-b06e-6757b6ab95c8.html,gwinnettdaily,TRUE
Facebook,http://www.facebook.com/gwinnettdailypostsports,gwinnettdaily,FALSE
Federal officials are investigating the death of a co-pilot who exited a plane in mid-air in North Carolina,/news/federal-officials-are-investigating-the-death-of-a-co-pilot-who-exited-a-plane-in/article_38ef4e49-4d90-58a9-9837-7617293ec92b.html,gwinnettdaily,TRUE
Latest coronavirus updates,/coronavirus/,gwinnettdaily,FALSE
Subscribe now - Digital,https://www.gwinnettdailypost.com/users/admin/service/purchase/,gwinnettdaily,FALSE
Updated Covid-19 booster shots could be available in September,/features/health/updated-covid-19-booster-shots-could-be-available-in-september/article_2dcdb507-d113-50df-baab-689549af3724.html,gwinnettdaily,TRUE
Website,http://www.jacksonemc.com,gwinnettdaily,FALSE
Wrapper,/wrapper/,gwinnettdaily,FALSE
[Story],story,harpers,FALSE
April 2022,https://harpers.org/archive/2022/04/,harpers,FALSE
Archive,/issues,harpers,FALSE
August 2022,https://harpers.org/archive/2022/08/,harpers,FALSE
March 2012 Issue,https://harpers.org/archive/2012/03/,harpers,FALSE
Marilynne Robinson,https://harpers.org/author/marilynnerobinson/,harpers,FALSE
Sections,/sections/,harpers,FALSE
Starving Your Way to Vigor,https://harpers.org/archive/2012/03/starving-your-way-to-vigor/,harpers,TRUE
Subscribe Now,https://w1.buysub.com/servlet/OrdersGateway?cds_mag_code=PRS&cds_page_id=235595,harpers,FALSE
The Fight to Choose,https://harpers.org/archive/2022/08/the-fight-to-choose-the-politics-of-abortion-after-roe-v-wade/,harpers,TRUE
1Comments,/mets-yankees-fans-quiz#coral_thread,hellgateny,FALSE
Become a Founding Supporter of Hell Gate,https://hellgatenyc.com/donate/,hellgateny,FALSE
Claire Lampen,/author/claire-lampen,hellgateny,FALSE
Esther Wang,/author/esther-wang,hellgateny,FALSE
New York Review of Blogs,/category/new-york-review-of-blogs,hellgateny,FALSE
Porcelain New York,https://hellgatenyc.com/category/porcelain-new-york/,hellgateny,FALSE
Porcelain New York,/category/porcelain-new-york,hellgateny,FALSE
Supermoon Fishing on the Gowanus,/supermoon-fishing-on-the-gowanus,hellgateny,TRUE
The Cops,/category/the-cops,hellgateny,FALSE
What I Learned at NYC’s Rat Academy,/nyc-rats-trash-buffet-everywhere,hellgateny,TRUE
Contact,https://hiddencityphila.org/contact/,hiddencityphila,FALSE
development,https://hiddencityphila.org//category/development,hiddencityphila,FALSE
"Jordan Keiffer tracks down the history behind old advertisements in his monthly column, Ghost Signs of Philadelphia. In this installment, a rock-solid stone mason on Ridge Avenue",https://hiddencityphila.org/2022/07/ghost-signs-of-philadelphia-steinmetz-marble-works-in-callowhill/,hiddencityphila,TRUE
"July 25, 2022",#,hiddencityphila,FALSE
photography,https://hiddencityphila.org//category/photography,hiddencityphila,FALSE
Preservation Group Mobilizes to Save Lynnewood Hall,https://hiddencityphila.org/2022/07/preservation-group-mobilizes-to-save-lynnewood-hall/,hiddencityphila,TRUE
Support,https://hiddencityphila.org/support/,hiddencityphila,FALSE
Uncovering Philly’s First Big Dig,https://hiddencityphila.org/2022/05/uncovering-philadelphias-first-big-dig/,hiddencityphila,TRUE
Urban Renewal Redux? City Goes After More Tax Dollars for Demolition,https://hiddencityphila.org/2022/07/urban-renewal-redux-city-goes-after-more-tax-dollars-for-demolition/,hiddencityphila,TRUE
urbanism,https://hiddencityphila.org//category/urbanism,hiddencityphila,FALSE
Alison Cook's Burger Friday: A goth smashburger at Cafe Louie,/food-culture/restaurants-bars/article/Alison-Cook-s-Burger-Friday-A-goth-smashburger-17335553.php,houstonchron,TRUE
Andrew Dansby,/author/andrew-dansby/,houstonchron,FALSE
Education,/news/houston-texas/education/,houstonchron,FALSE
HistoryMaker starts 'build to rent' homes in Katy,/business/real-estate/article/HistoryMaker-starts-build-to-rent-homes-in-Katy-17336687.php,houstonchron,TRUE
How the Texans are managing Derek Stingley's workload,/texas-sports-nation/texans/article/Texans-rookie-Derek-Stingley-Jr-takes-an-17338746.php,houstonchron,TRUE
LyondellBasell earnings fell as demand for chemicals softened,/business/energy/article/LyondellBasell-earnings-fell-in-Q2-as-demand-for-17337974.php,houstonchron,TRUE
ReNew Houston,/lifestyle/renew-houston/,houstonchron,FALSE
Skip to main content,#content,houstonchron,FALSE
"The Houston rapper said it was time to drop the ""Thug"" from his name because he's now a businessman and is no longer ""thugging.""",/news/houston-texas/trending/article/slim-thug-name-change-17337980.php,houstonchron,TRUE
"Tracking monkeypox cases across Houston, rest of Texas",/news/houston-texas/health/article/tracking-monkeypox-houston-cases-17332233.php,houstonchron,TRUE
Facebook,https://www.facebook.com/hromadskeua,hromadskeua,FALSE
YouTube,https://www.youtube.com/user/HromadskeTV,hromadskeua,FALSE
"Війна«Там, де були основні напрямки удару, там була я» — Мар’яна Безугла Розповідаємо18 липня 2022, 07:07",/posts/tam-de-buli-osnovni-napryamki-udaru-tam-bula-ya-maryana-bezugla,hromadskeua,TRUE
"Іван Черненколікар-анестезіологЗ двієчників — у лікарі. Кому потрібні хірурги, які не розрізняють кісток тазу і черепаДумки17 червня 2022, 12:41",/posts/z-dviyechnikiv-u-likari-komu-potribni-hirurgi-yaki-ne-rozriznyayut-kistok-tazu-i-cherepa,hromadskeua,TRUE
"Окупанти звели два понтонні мости біля Херсона — британська розвідка30 липня 2022, 08:40",/posts/okupanti-zveli-dva-pontonni-mosti-bilya-hersona-britanska-rozvidka,hromadskeua,TRUE
Перейти до рубрики,/suspilstvo,hromadskeua,FALSE
"ПолітикаНові друзі Татарова замість старих друзів Зеленського: що відбулося в СБУ і ОГППояснюємо19 липня 2022, 07:46",/posts/novi-druzi-tatarova-zamist-starih-druziv-zelenskogo-sho-vidbulosya-v-gpu-i-sbu,hromadskeua,TRUE
Про Громадське,/about,hromadskeua,FALSE
Світ,/svit,hromadskeua,FALSE
Тендери,/tenders,hromadskeua,FALSE
