text,url,handle,is_story
About,https://www.chicagoreporter.com/about/,chicagoreporter,FALSE
Archive,https://chicagoreporter.newsbank.com/,chicagoreporter,FALSE
Community Renewal Society,http://www.communityrenewalsociety.org/,chicagoreporter,FALSE
CRIMINAL JUSTICE,/category/key-issue/criminal-justice/,chicagoreporter,FALSE
Explore,https://chicagoreporter.newsbank.com/,chicagoreporter,FALSE
Government and Politics,https://www.chicagoreporter.com/category/key-issue/government-and-politics/,chicagoreporter,FALSE
Housing,https://www.chicagoreporter.com/category/key-issue/housing/,chicagoreporter,FALSE
Hugo Balta,https://www.chicagoreporter.com/author/hbalta/,chicagoreporter,FALSE
Our History,https://www.chicagoreporter.com/about/our-history/,chicagoreporter,FALSE
Ryan Levi,https://www.chicagoreporter.com/author/ryan-levi/,chicagoreporter,FALSE
Cicero Board Approves Referendum Questions About Write-in Candidates for November Elections,/english/town-cicero-board-meeting-july-2022-referendum,ciceronoticias,TRUE
Cicero Educators Implore District 99 to Continue Remote Teaching for the Fall,/english/cicero-educators-implore-district-99-to-continue-remote-teaching-for-the-fall,ciceronoticias,TRUE
City Bureau,https://www.citybureau.org,ciceronoticias,FALSE
"January 25, Town Board Meeting Recap",/english/cicero-board-meeting-january-2022,ciceronoticias,TRUE
Losing Sleep: How the Pandemic Has Impacted Students,/english/mental-health-resources-youth-pandemic-cicero-berwyn,ciceronoticias,TRUE
Read More →,/english/berwyn-mayor-lovero-covid-community,ciceronoticias,TRUE
Read More →,/english/clean-water-in-berwyn-and-cicero-without-lead,ciceronoticias,TRUE
Read More →,/english/covid-19-misidentification-latino-deaths-cicero-cook-county,ciceronoticias,TRUE
Residents Concerned Over Environmental Impact of New Amazon Fulfillment Center,/english/amazon-cicero-environmental-concerns,ciceronoticias,TRUE
Stories by categories,#categories,ciceronoticias,FALSE
A Warning On Hawaii’s Housing Crisis — From 1970,https://www.civilbeat.org/2022/07/a-warning-on-hawaiis-housing-crisis-from-1970/,civilbeat,TRUE
Brian Canevari,https://www.civilbeat.org/author/brian-canevari/,civilbeat,FALSE
Candidate Q&A: Maui County Council Makawao-Haiku-Paia District — Aram Armstrong,https://www.civilbeat.org/2022/07/candidate-qa-maui-county-council-makawao-haiku-paia-district-aram-armstrong/,civilbeat,TRUE
Cory Lum/Civil Beat,https://www.civilbeat.org/beat/uh-gets-700k-to-study-racism-and-lung-cancer/,civilbeat,TRUE
"Jul 18, 2022",https://www.civilbeat.org/2022/07/kauai-voters-rarely-elect-women-to-county-council-will-that-change-this-election/,civilbeat,TRUE
"Jun 28, 2022",https://www.civilbeat.org/2022/06/resolution-to-acquire-maui-monster-house-passes-committee/,civilbeat,TRUE
Neal Milner: Debates Are Rarely Game-Changers. Why Do We Still Have Them?,https://www.civilbeat.org/2022/07/neal-milner-debates-are-rarely-game-changers-why-do-we-still-have-them/,civilbeat,TRUE
"Nonprofit News Powered By

                  Daintry Bartoldus

                  Miriam Beams

                  Elizabeth Blalock

                  Deborah Fleming

                  George Hudes

                Readers Like You",/donate,civilbeat,FALSE
Political Cartoons,https://www.civilbeat.org/category/political-cartoon/,civilbeat,FALSE
Richard Ha,https://www.civilbeat.org/author/richard-h/,civilbeat,FALSE
"60th Anniversary

							60th Anniversary",https://www.cjr.org/60th,cjr,FALSE
Covering the Pandemic,/covering_the_pandemic,cjr,FALSE
Donate,/about_us/donate.php,cjr,FALSE
"Fall 2017

							The Trump Issue",https://www.cjr.org/tag/fall-2017,cjr,FALSE
From the Existential Issue: Showing Up,https://www.cjr.org/special_report/revelatory-art-minerva-cuevas-jack-herrera.php/,cjr,TRUE
Most Recent,#,cjr,FALSE
"Republicans shouldn’t get a pass on climate

							Jul 27, 2022
							By Mark Hertsgaard",https://www.cjr.org/opinion/heatwave-manchin-gop-build-back-better.php,cjr,TRUE
"Spring 2016

							A Century of Pulitzers",https://www.cjr.org/tag/spring-2016,cjr,FALSE
"Spring/Summer 2018

							The Jobs Issue",https://www.cjr.org/tag/spring-summer-2018,cjr,FALSE
"The Merrick Garland news cycle

							Jul 27, 2022
							By Jon Allsop",https://www.cjr.org/the_media_today/garland_investigating_trump_january_6.php,cjr,TRUE
2022 Elections | Clayton County Board of Commissioners,https://claytoncrescent.org/category/elections/2022-clayton-county-board-of-commissioners/,claytoncrescent,TRUE
CCPS cop allegedly shoots burglar at Forest Park Middle School,https://claytoncrescent.org/2022/03/17/ccps-cop-allegedly-shoots-burglar-at-forest-park-middle-school/,claytoncrescent,TRUE
CCPS seeks safety volunteers,https://claytoncrescent.org/2022/07/20/ccps-seeks-safety-volunteers/,claytoncrescent,TRUE
College Park,https://claytoncrescent.org/category/college-park/,claytoncrescent,FALSE
Gory jail photos posted same day of detainee stabbing,https://claytoncrescent.org/2022/07/15/gory-jail-photos-posted-same-day-of-inmate-stabbing/,claytoncrescent,TRUE
Judge orders Giuliani to testify,https://claytoncrescent.org/2022/07/20/judge-orders-giuliani-to-testify/,claytoncrescent,TRUE
Morrow,https://claytoncrescent.org/category/morrow/,claytoncrescent,FALSE
Ossoff brings Southern Regional $1.15M in mental health funding,https://claytoncrescent.org/2022/04/18/ossoff-brings-southern-regional-mental-health-funding/,claytoncrescent,TRUE
Update: CCSO releases one jailhouse stabbing record,https://claytoncrescent.org/2022/07/25/update-ccso-releases-one-jailhouse-stabbing-record/,claytoncrescent,TRUE
"White Parents Rallied to Chase a Black Educator Out of Town. Then, They Followed Her to the Next One.",https://claytoncrescent.org/2022/06/16/white-parents-rallied-to-chase-a-black-educator-out-of-town-then-they-followed-her-to-the-next-one/,claytoncrescent,TRUE
"Climate MattersIntroducing the Climate Shift IndexToday, in the spirit of #ShowYourStripes Day, Climate Central launches the Climate Shift Index—a science-based tool that now makes it possible to communicate the local influence of climate change, every day.",/climate-matters/introducing-the-climate-shift-index,climatecentral,TRUE
"Climate MattersPollen Season & Climate ChangeClimate change is making pollen season longer and more intense, which could worsen health effects for millions of Americans with seasonal allergies and asthma.",/climate-matters/pollen-season-climate-change,climatecentral,TRUE
Contact Us,/contact,climatecentral,FALSE
Explore all Climate Matters materials in our resource library,/resources?type=Climate+Matters,climatecentral,FALSE
Financials,/financials,climatecentral,FALSE
Give now,https://giving.climatecentral.org/give/155650/#!/donation/checkout,climatecentral,FALSE
Our approach,/our-approach,climatecentral,FALSE
Partnership Journalism,/partnership-journalism,climatecentral,FALSE
"Weather PowerCreate and download graphical forecasts of daily wind or solar electricity generation for any U.S. media market, county, or congressional district",https://weatherpower.climatecentral.org/,climatecentral,FALSE
YouTube,https://www.youtube.com/channel/UCYDMc5bimX8L-C8XebruFzg,climatecentral,FALSE
36 minutes ago Flagstar Bank Mortgage Lender Review for August 2022,/personal-finance/flagstar-bank-mortgage-lender-review/,cnet,TRUE
Careers,https://careers.redventures.com/,cnet,FALSE
Is Your State's Tax-Free Holiday Coming Up? Probably.,/personal-finance/taxes/these-states-are-canceling-sales-tax/,cnet,TRUE
Korea,https://www.cnet.co.kr/,cnet,FALSE
Mobile,/tech/mobile/,cnet,FALSE
Money,/personal-finance/,cnet,FALSE
Personal Care,/health/personal-care/,cnet,FALSE
Politics,/news/politics/,cnet,FALSE
Space,/science/space/,cnet,FALSE
Terms of Use,https://redventures.com/CMG-terms-of-use.html,cnet,FALSE
A lynching countenanced by the white press and church,https://cnsmaryland.org/2022/01/24/a-lynching-countenanced-by-the-white-press-and-church/,cnsmd,TRUE
D.C.,https://cnsmaryland.org/category/washington/,cnsmd,FALSE
Eve Sampson,https://cnsmaryland.org/author/eve-sampson/,cnsmd,FALSE
Judge reinstates case against two police officers who handcuffed and yelled at a 5-year-old for leaving school,https://cnsmaryland.org/2022/04/15/judge-reinstates-case-against-two-police-officers-who-handcuffed-and-yelled-at-a-5-year-old-for-leaving-school/,cnsmd,TRUE
Mega Billions: The great lottery wealth transfer,https://cnsmaryland.org/2022/07/12/mega-billions-the-great-lottery-wealth-transfer/,cnsmd,TRUE
Shreya Vuttaluru,https://cnsmaryland.org/author/shreya-vuttaluru/,cnsmd,FALSE
"Supreme Court is now surrounded by fencing, but protests continue",https://cnsmaryland.org/2022/05/05/supreme-court-is-now-surrounded-by-fencing-but-protests-continue/,cnsmd,TRUE
The Howard Center for Investigative Journalism,https://cnsmaryland.org/author/howard-center-for-investigative-journalism/,cnsmd,FALSE
Unlevel Playing Fields,https://cnsmaryland.org/titleix/,cnsmd,FALSE
Video,https://cnsmaryland.org/category/cns-tv/,cnsmd,FALSE
▶️ Destination Oregon: Running Y Resort,https://centraloregondaily.com/running-y-resort-klamath-falls/,codaily,TRUE
▶️ Get Outside: Paintball,https://centraloregondaily.com/%e2%96%b6%ef%b8%8f-get-outside-paintball/,codaily,TRUE
▶️ The Great Outdoors: Bend teen heading to World Fly Fishing Championships,https://centraloregondaily.com/%e2%96%b6%ef%b8%8f-the-great-outdoors-bend-teen-heading-to-world-fly-fishing-championships/,codaily,TRUE
Comment,#,codaily,FALSE
COVID-19,https://centraloregondaily.com/covid-19/,codaily,FALSE
High School Sports/Events,https://centraloregondaily.com/cotv/cotv-high-school-sports/,codaily,TRUE
Hometown News –La Pine/Sunriver,https://centraloregondaily.com/lapine/,codaily,FALSE
More Episodes,https://centraloregondaily.com/trailhead-day-use-theft-suspects-walmart/,codaily,TRUE
More Episodes,https://centraloregondaily.com/crooked-river-fish-threatened-water-levels-high-temperatures/,codaily,TRUE
Oregon governor candidates meet in 1st debate,https://centraloregondaily.com/oregon-governor-debate-drazan-kotek-johnson/,codaily,TRUE
"Bitcoin$23,847.77-0.66%",/price/bitcoin/,coindesk,FALSE
Cross-Chain Bridge Nomad Reveals Crypto Heavyweight Backers for $22.4M Funding Round,/business/2022/07/28/cross-chain-bridge-nomad-reveals-crypto-heavyweight-backers-for-224m-funding-round/,coindesk,TRUE
Ethereum Classic$39.30-7.64%,/price/ethereum-classic/,coindesk,FALSE
FTX Token$31.14+1.42%,/price/ftx-token/,coindesk,FALSE
Gala$0.056951+2.05%,/price/gala/,coindesk,FALSE
How Is Being in Crypto Like Playing a Sport?,/layer2/sportsweek/2022/07/28/how-is-being-in-crypto-like-playing-a-sport/,coindesk,TRUE
Moonriver$15.38+6.35%,/price/moonriver/,coindesk,FALSE
Terms Of Use,/terms/,coindesk,FALSE
UMA Protocol$2.99+3.96%,/price/uma-protocol/,coindesk,FALSE
Why Now Is a Great Time for Crypto Innovation,/sponsored-content/why-now-is-a-great-time-for-crypto-innovation/,coindesk,FALSE
Article with images+6,/visuals/athletes-compete-in-martial-arts-at-the-show-me-state-games/article_907c9584-0adf-11ed-acc9-6bcbbbac3702.html,comissourian,FALSE
"Gorman, Nootbaar homer as Cards beat Nats 6-2; Soto 1 for 4",/sports/pro_sports/gorman-nootbaar-homer-as-cards-beat-nats-6-2-soto-1-for-4/article_528414c8-08e7-5043-97ab-d38fcdea3d90.html,comissourian,TRUE
Guest Commentaries,/opinion/guest_commentaries,comissourian,FALSE
Skip to main content,#main-page-container,comissourian,FALSE
The Grind Coffee House expanding to MU campus,/news/the-grind-coffee-house-expanding-to-mu-campus/article_745b5b3e-0f52-11ed-a230-331fd9f94dc9.html,comissourian,TRUE
Two Missourians named 'Sunshine Heroes' for keeping public records open,/news/two-missourians-named-sunshine-heroes-for-keeping-public-records-open/article_d6fd0dda-0eaa-11ed-a2d6-fb193700ad4b.html,comissourian,TRUE
View a sample.,http://columbiamissourian.com/newsletters/sports,comissourian,FALSE
Visuals,/visuals/,comissourian,FALSE
Vox,http://www.voxmagazine.com/,comissourian,FALSE
Weather,/weather/,comissourian,FALSE
@CookPolitical,https://www.twitter.com/CookPolitical,cookpolitical,FALSE
2020 National House Vote Tracker,/2020-house-vote-tracker,cookpolitical,FALSE
About Us,/about,cookpolitical,FALSE
Charts,/charts,cookpolitical,FALSE
David Wasserman,/about/staff/david-wasserman,cookpolitical,FALSE
Governors,/charts/governors-charts,cookpolitical,FALSE
https://t.co/wt2upJAEUX,https://t.co/wt2upJAEUX,cookpolitical,FALSE
Load More Articles,?page=1,cookpolitical,FALSE
Michigan Governor Moves From Toss Up To Lean Democrat,/analysis/governors/michigan-governor/michigan-governor-moves-toss-lean-democrat,cookpolitical,TRUE
Senate,/senate-charts,cookpolitical,FALSE
Ben Sessoms,https://carolinapublicpress.org/author/ben-sessoms/,cpublicpress,FALSE
"COVID-19 medications widely available in NC, but how are they being used?",https://carolinapublicpress.org/54665/covid-19-medications-widely-available-in-nc-but-how-are-they-being-used/,cpublicpress,TRUE
Cumberland leaders coalition backs plan to train and retain sexual assault nurses,https://carolinapublicpress.org/54692/cumberland-leaders-coalition-backs-plan-to-train-and-retain-sexual-assault-nurses/,cpublicpress,TRUE
Economy,https://carolinapublicpress.org/category/jobs-economy/,cpublicpress,FALSE
Grant program helps small NC towns use ARPA funds to boost economy,https://carolinapublicpress.org/54910/grant-program-helps-small-nc-towns-use-arpa-funds-to-boost-economy/,cpublicpress,TRUE
Jack Igelman,https://carolinapublicpress.org/author/jack-igelman/,cpublicpress,FALSE
Mark Darrough,https://carolinapublicpress.org/author/mark-darrough/,cpublicpress,FALSE
Oyster trail designed to protect threatened industry,https://carolinapublicpress.org/55299/oyster-trail-designed-to-protect-threatened-industry-2/,cpublicpress,TRUE
Shop,https://bit.ly/cppshop,cpublicpress,FALSE
Waiting for the feds: Some NC counties sat on ARPA funds for months due to unclear rules,https://carolinapublicpress.org/55179/waiting-for-the-feds-some-nc-counties-sat-on-arpa-funds-for-months-due-to-unclear-rules/,cpublicpress,TRUE
All,#,cqnow,FALSE
Close Search,#,cqnow,FALSE
Contact,/contact,cqnow,FALSE
Law Firms,https://info.cq.com/who-we-serve/law-firms/,cqnow,FALSE
Our Story,https://info.cq.com/our-story/,cqnow,FALSE
Public Sector,https://info.cq.com/who-we-serve/public-sector/,cqnow,FALSE
Resources,/resources,cqnow,FALSE
Roll Call,https://rollcall.com/,cqnow,FALSE
The 2022 State Legislative Sessions Calendar,https://info.cq.com/resources/2022-state-legislative-sessions-calendar/,cqnow,FALSE
Whitepaper,https://info.cq.com/resources/resource-type/whitepaper/,cqnow,FALSE
Ad,https://popup.taboola.com/en/?template=colorbox&utm_source=gannettcompany-lascrucessun-news&utm_medium=referral&utm_content=thumbnails-feed-original-03:Below Homepage Feed - Feed Redesign | Card 1:,crucessunnews,FALSE
Amazing Bed Frames | Search Ads,https://searchtopics.net/index.php?rgid=255198&gclid=GiBMVOj4FpfHRrwALi25AhwaRLJinyNzrU8HYEDX6dQkVCChulQoro3fz7-3j84F#tblciGiBMVOj4FpfHRrwALi25AhwaRLJinyNzrU8HYEDX6dQkVCChulQoro3fz7-3j84F,crucessunnews,FALSE
Best of the Best 2022,https://lcsun-news.secondstreetapp.com/2022-Best-of-the-Mesilla-Valley/,crucessunnews,FALSE
Graham: Stand up for yourself,/story/life/2022/07/29/maintaining-balance-stand-up-for-yourself/65384995007/,crucessunnews,TRUE
More in Business,/business/,crucessunnews,FALSE
NewArena,https://newarena.com/entertainment/25-most-overrated-singers-of-all-time/?utm_content=73535&utm_campaign=tb_zs_overrated_1_edg_2_dt&utm_source=tb_ae&utm_term=gannettcompany-lascrucessun-news&utm_content=25+Most+Overrated+Singers+of+All-Time,crucessunnews,FALSE
School buses struggle to show up on time,/picture-gallery/news/2022/07/29/school-buses-struggle-show-up-time/10176234002/,crucessunnews,TRUE
Subscriber Guide,https://cm.lcsun-news.com/subscriberguide,crucessunnews,FALSE
The US States People Are Fleeing And The Ones They Are Moving ToForbes|,https://www3.forbes.com/leadership/the-u-s-states-people-are-fleeing-and-the-ones-they-are-moving-to-version-5-ifs-vue-mn-wnb/?utm_campaign=The-Us-States-People-Are-Fleeing-and-The&utm_source=Taboola&utm_medium=tb168760d0us3110421&lcid=tb168760d0us3110421&utm_content=gannettcompany-lascrucessun-news&utm_term=The+US+States+People+Are+Fleeing+And+The+Ones+They+Are+Moving+To#tblciGiBMVOj4FpfHRrwALi25AhwaRLJinyNzrU8HYEDX6dQkVCD7_j0omL358sL9vp1l,crucessunnews,TRUE
WATCH: Las Cruces police shoot at shoplifting suspects,/videos/news/local/2022/07/28/watch-las-cruces-police-shoot-shoplifting-suspects/10179907002/,crucessunnews,TRUE
Annonsere,/annonsere/,dagsavisen,FALSE
Debatt,/rogalandsavis/debatt/,dagsavisen,FALSE
