text,path,is_story
"COVID-19 medications widely available in NC, but how are they being used?",/54665/covid-19-medications-widely-available-in-nc-but-how-are-they-being-used/,1
Cumberland leaders coalition backs plan to train and retain sexual assault nurses,/54692/cumberland-leaders-coalition-backs-plan-to-train-and-retain-sexual-assault-nurses/,1
Grant program helps small NC towns use ARPA funds to boost economy,/54910/grant-program-helps-small-nc-towns-use-arpa-funds-to-boost-economy/,1
Waiting for the feds: Some NC counties sat on ARPA funds for months due to unclear rules,/55179/waiting-for-the-feds-some-nc-counties-sat-on-arpa-funds-for-months-due-to-unclear-rules/,1
Oyster trail designed to protect threatened industry,/55299/oyster-trail-designed-to-protect-threatened-industry-2/,1
Ben Sessoms,/author/ben-sessoms/,0
Jack Igelman,/author/jack-igelman/,0
Mark Darrough,/author/mark-darrough/,0
Economy,/category/jobs-economy/,0
Contact,/contact,0
Resources,/resources,0
All,,0
Close Search,,0
Our Story,/our-story/,0
The 2022 State Legislative Sessions Calendar,/resources/2022-state-legislative-sessions-calendar/,0
Whitepaper,/resources/resource-type/whitepaper/,0
Law Firms,/who-we-serve/law-firms/,0
Public Sector,/who-we-serve/public-sector/,0
Roll Call,/,0
More in Business,/business/,0
School buses struggle to show up on time,/picture-gallery/news/2022/07/29/school-buses-struggle-show-up-time/10176234002/,1
Graham: Stand up for yourself,/story/life/2022/07/29/maintaining-balance-stand-up-for-yourself/65384995007/,1
WATCH: Las Cruces police shoot at shoplifting suspects,/videos/news/local/2022/07/28/watch-las-cruces-police-shoot-shoplifting-suspects/10179907002/,1
Subscriber Guide,/subscriberguide,0
Best of the Best 2022,/2022-Best-of-the-Mesilla-Valley/,0
NewArena,/entertainment/25-most-overrated-singers-of-all-time/,0
Ad,/en/,0
Amazing Bed Frames | Search Ads,/index.php,0
The US States People Are Fleeing And The Ones They Are Moving ToForbes|,/leadership/the-u-s-states-people-are-fleeing-and-the-ones-they-are-moving-to-version-5-ifs-vue-mn-wnb/,1
Andrew Brown,/author/abrown/,0
Dave Altimari,/author/daltimari/,0
Katy Golvala,/author/kgolvala/,0
Events,/events,0
Friends of The Connecticut Mirror,/about/friends/,0
DONATE,/donate,0
Talking Transportation,/opinion/talking-transportation/,0
Partner Content,/partner-content/,0
Annonsere,/annonsere/,0
Debatt,/demokraten/debatt/,0
Dødsfall,/demokraten/dodsfall/,0
E-avisen - Demokraten,/demokraten/e-avisen/,0
Nye takter,/kultur/nyetakter/,0
Debatt,/rogalandsavis/debatt/,0
E-avisen - Rogalands Avis,/rogalandsavis/e-avisen/,0
Rogalands Avis,/rogalandsavis/e-avisen/,0
Vintersport,/sport/ski/,0
Første dødsfall etter apekopper bekreftet i Spania,/nyheter/verden/2022/07/29/forste-dodsfall-etter-apekopper-bekreftet-i-spania/,1
Coronavirus,/all-about/coronavirus,0
Is Monday a bank holiday in Scotland? Full list of dates left in 2022,/lifestyle/august-bank-holiday-scotland-monday-27604963,1
A new study has uncovered yet another long-term effect of the virus.,/lifestyle/health-fitness/one-every-20-people-who-27592464,1
Michael Mosley recommends three foods that can help you sleep better at night,/lifestyle/michael-mosley-recommends-three-foods-27596907,1
Turkey teeth warning as Brits urged to avoid holiday treatments after 20 deaths,/lifestyle/turkey-teeth-warning-brits-urged-27597854,1
Explore the country with fabulous activities on offer with Your Stirling Experience,/special-features/explore-country-fabulous-activities-offer-27531968,1
"Admissions Officer£28,396-£33,682pa (NHC29-35)",/job/13234446/admissions-officer/,0
"Graduate Boarding Assistant£21,449pa-£24,330pa",/job/13234447/graduate-boarding-assistant/,1
"COURSE LEADER – ENGINEERING£30,840 - £37,903 per annum",/job/13308628/course-leader-engineering/,0
Buy a Paper,/pg/RCS,0
'Going After The Drag Queens': Ana Navarro Rants Over DeSantis' Opposition To Minors At Drag Shows,/2022/07/29/ana-navarro-desantis-drag-shows-minors/,1
Congresswoman Who Gave GOP Dugout The Middle Finger Says She Reacted To 'Offensive And Misogynistic' Comment,/2022/07/29/linda-sanchez-middle-finger-gop-offensive-misogynistic-comment/,1
New Discovery Suggests Everyone's Favorite Bird Literally Quit Flying,/2022/07/29/penguins-quit-flying-chose-swimming-evolution/,1
Shakira Faces 8 Years Behind Bars In Tax-Fraud Case,/2022/07/29/shakira-faces-8-years-jail-tax-fraud/,1
"Contact
Us",/contact,0
Copyright Info,/contact,0
→,/page/2,0
World,/section/world/,0
Daily Caller Live,/shows/live-with-jobob/,0
"Send a
Tip",/tips,0
Penn Law dean requests Faculty Senate impose ‘major sanction’ against Amy Wax,/article/2022/07/amy-wax-penn-law-dean-report-major-sanctions-faculty-senate.,1
"July 4 Highland Park shooting injures Penn assistant professor, leaves students mourning",/article/2022/07/highland-park-mass-shooting-penn-community-impacts,1
Read More »,/article/2022/04/unc-swimming-diving-emily-grund-overcomes-cancer-to-return-to-pool,1
Expand your College Career with North Carolina Central University,/article/2022/05/expand-your-college-career-with-north-carolina-central-university,1
North Carolina Department of Justice says it will not move to reinforce the state's 20-week abortion ban,/article/2022/07/city-bryant-v-woodall,1
UNC athletes Madias Loper and Jackie Wilhelm reflect on ACC UNITE social justice trip,/article/2022/07/sports-unc-social-justice-trip-cricket-lane-madias-loper-jackie-wilhelm,1
"Squad of sixth-year wrestlers set to return for UNC, determined to win ACC title",/article/2022/07/sports-unc-wrestling-returners-austin-oconnor-jaime-hernandez-zach-sherman-clay-lautt,1
Cincinnati,/cincinnati,0
Commercial Real Estate More,/dallas/news/commercial-real-estate,0
Leadership Trust,/dallas/news/leadership-trust,0
Louisville,/louisville,0
Dallas-Fort Worth posts fastest-rising home prices in Texas,dallas/news/2022/07/28/home-prices-dallas-fort-worth.html,1
BizEquity,/,0
Financial Planning,/dallas/topic/financial-planning,0
Mergers and Acquisitions,/dallas/topic/mergers-and-acquisitions,0
AmericanInno,/inno,0
BizLeads,/,0
Dallas Free Press,/,0
this page,/text-and-email-notifications/,0
Dallas ISD rolls out free at-home internet access for…,/west-dallas/internet-access-connection-dallas-isd-families-mobile-hotspots-digital-divide/,1
Email: info@dallasfreepress.com,info@dallasfreepress.com,0
BOO!: Hershey anticipates candy shortage and price hikes for Halloween,/news/hershey-anticipates-candy-shortage,1
Biden’s base bribe of young college-educated voters,/opinion/editorials/bidens-base-bribe-of-young-college-educated-voters,1
Subscribe today to the Washington Examiner magazine and get Washington Briefing: politics and policy stories that will keep you up to date with what's going on in Washington. SUBSCRIBE NOW: Just $1.00 an issue!,/policy/energy-environment/daily-on-energy-the-latest-fallout-from-russia-choking-off-gas-to-europe,1
Causal link between head trauma and CTE established for first time,/policy/healthcare/study-shows-causal-link-between-head-trauma-cte-first-time,1
Tim Hortons proposes free coffee and doughnut for customers it spied on,/policy/technology/tim-hortons-free-pastries-coffee-settlement,1
"We love forming, and hate losing, community",/restoring-america/community-family/we-love-forming-and-hate-losing-community,1
Reporter's Notebook,/videos/reporters-notebook,1
Advertise,/advertising-deadline-hollywood/,0
"1

					Will Smith Breaks Silence: ""Deeply Remorseful"" For Oscar…",/2022/07/will-smith-breaks-silence-deeply-remorseful-for-oscar-slap-1235081101/,1
Bruce Haring,/author/bruceharingdeadline/,0
Caroline Frost,/author/frosty2911/,0
Ted Johnson,/author/ted-johnson/,0
Books,/category/books/,0
Cancellations,/category/cancellations/,0
Chris Cuomo,/tag/chris-cuomo/,0
House of Representatives,/tag/house-of-representatives/,0
Read,/deadlinehollywood/docs/0608_full_issue_digital,0
Grace McDermott,/author/gmcdermott,0
Jon Hoefling,/author/jonmhoefling,0
Deadspin Staff,/author/deadspinstaff,0
MLB,/baseball/mlb,0
Explain to me how every MLB team can be a 'top suitor' for Juan SotoEvery day there seems to be a new team leading the race — making me think nothing will happen,/explain-to-me-how-every-mlb-team-can-be-a-top-suitor-1849342685,1
Show all,/hockey,0
Show all,/lists,0
Idiots of Month/Year,/lists/idiots-of-month-year,0
"The Penguins and Evgeni Malkin wouldn't really split over one year, would they?",/the-penguins-and-evgeni-malkin-wouldnt-really-split-ove-1849170253,1
Which players have played on the most teams in each sport?,/which-players-have-played-on-the-most-teams-in-each-spo-1849137649,1
Skip to content,,0
A Conversation With G. Elliott Morris Author Of “STRENGTH IN NUMBERS: How Polls Work and Why We Need Them”,/a-conversation-with-g-elliott-morris-author-of-strength-in-numbers-how-polls-work-and-why-we-need-them/,1
DDHQ Staff,/author/ddhq-staff/,0
Analysis,/category/analysis/,0
House,/category/house/,0
Results,/category/results/,0
DDHQ Election Day Spotlight: Competitive Primaries in Maryland,/ddhq-election-day-spotlight-competitive-primaries-in-maryland/,1
"DDHQ News Spotlight: Former Japan PM Abe Assassinated, Plus Biden Signs Executive Order on Abortion Rights",/ddhq-news-spotlight-former-japan-pm-abe-assassinated-plus-biden-signs-executive-order-on-abortion-rights/,1
Privacy Policy,/privacy-policy/,0
Forecasting,/,0
Defector,/,0
Skip to contents,,0
Amp,/u/,0
Manage Your Account,,0
NHL,/category/nhl/,0
"Good Job, Everyone. Great Work.",/good-job-everyone-great-work-kyler-murray/,1
Masthead,/masthead/,0
126Comments,/report-biden-offers-viktor-bout-for-brittney-griner-and-another-american-prisoner/,1
53Comments,/sebastian-vettel-formula-ones-biggest-fan-will-retire/,1
What If A Successful Shakedown Can’t Even Keep The Bears In Chicago?,/what-if-a-successful-shakedown-cant-even-keep-the-bears-in-chicago/,1
Load More,,0
Home,/,0
Programs,/all-shows,0
Arts,/arts,0
Board of Directors,/board-of-directors,0
Delaware Headlines,/delaware-headlines,0
Kay's Kamp continues work with kids and families facing cancer,/generation-voice/2022-03-30/kays-kamp-continues-work-with-kids-and-families-facing-cancer,1
Larry Nagengast,/people/larry-nagengast,0
Pushback complicates Wilmington Learning Collaborative approval,/show/the-green/2022-07-29/pushback-complicates-wilmington-learning-collaborative-approval,1
Themify WordPress Themes,,0
WordPress,,0
GET OUR BOOK,/Desert-Oracle-Strange-American-Southwest/dp/0374139687/,0
SUBSCRIBE,/,0
Facebook,/,0
Pinterest1,/,0
EVENTS,/event-calendar/,0
DESERT ORACLE RADIO,/radio/,0
Jobs,/jobs/,0
More in Life + Home,/life-home/,0
Opinion,/opinion/,0
Sports,/sports/,0
How Detroit's automakers are preparing for an economic…,/story/business/autos/2022/07/29/how-general-motors-ford-stellantis-preparing-economic-downturn/10161662002/,1
"Wozniak, Mekoski face off in rematch for House seat in Macomb County",/story/news/politics/2022/07/29/doug-wozniak-terence-mekoski-face-off-rematch-house-seat-macomb-county/7831828001/,1
Michigan lawmakers gave $10M to housing project. Then campaign cash flowed,/story/news/politics/2022/07/30/michigan-lawmakers-gave-10-m-housing-project-then-campaign-cash-flowed/10173629002/,1
Tinnitus Affects Sleep? Try This ProductHealthbay|,/end-tinnitus/2022,1
Subscribe Today,/,0
Awkward Celebrity Prom PhotosElle|,/culture/celebrities/g26310/celebrity-prom-photos/,1
How DNA and Training Impact Athletic Build,/health/how-dna-and-training-impact-athletic-build,1
7 Best Nootropic Stacks,/lifestyle/7-best-nootropic-stacks,0
9 Best Delta 8 Wholesale Suppliers in 2022,/lifestyle/9-best-delta-8-wholesale-suppliers-in-2022,1
Mind,/mind,0
Newsletter,/newsletter-signup,0
Stay Curious,/newsletter-signup,0
Sizing Up Last Year's Eruption in the Canary Islands,/planet-earth/sizing-up-last-years-eruption-in-the-canary-islands,1
The Dirty Carbon Secret Behind Solid State Memory Drives,/technology/the-dirty-carbon-secret-behind-solid-state-memory-drives,1
Beaver Fur Was A Status Symbol For The Vikings,/the-sciences/beaver-fur-was-a-status-symbol-for-the-vikings,1
James Webb Space Telescope Pin,/rftykj48/l/,0
Do Dolphins Have a New Skin Care Routine?,/nature/dolphin-s-skin-care-routine,1
Science,/science,0
Tracy Morgan's Best Shark Week Quotes,/shark-week/sharks-with-tracy-morgan,0
Naked and Afraid XL,/shows/naked-and-afraid-xl,1
Schedule,/shows/tv-schedule,0
10 Years of the Higgs Boson,/space/higgs-boson,1
The James Webb Space Telescope Searches for Our Cosmic Origins,/space/james-webb-telescope-images-pictures,1
"There Isn’t a Door on Mars, but there are Some Cool Rocks",/space/rocks-on-mars,1
Expedition X | The Paranormal Returns,/videos/expedition-x-the-paranormal-returns-5227023,1
Privacy Policy,/privacy-policy/,0
Staff Directory,/contact/staff/,0
RAGBRAI Day 7 takes riders through rugged topography on…,/story/life/living-well/ragbrai/2022/07/29/ragbrai-day-7-west-union-lansing-tire-dip-mississippi-river/10075318002/,1
"Riders say RAGBRAI 2022 has been fun despite long lines, crowded roads",/story/life/living-well/ragbrai/2022/07/29/ragbrai-riders-talk-ups-downs-route-ride-2022/10180427002/,1
Classifieds,,0
RSS Feeds,/rss/,0
Milestones,/celebration/desmoinesregister/celebrations-search.aspx,0
Reach Local,/us/en,0
Ad,/en/,0
The Best Men's Shoes for Walking and Standing All DayThese shoes were made for walking and to provide optimal comfort.trabladzer|,/products/mens-good-arch-support-outdoor-breathable-light-travel-sneakers1,0
USA TODAY,/,0
"As protesters call for defunding police, Sheriff calls for discourse",/2020/07/as-protesters-call-for-defunding-police-sheriff-calls-for-discourse,1
"“Nobody had ever dealt with this”: As County Board again considers mask mandate, leaders defend their approach to COVID-19",/2020/09/nobody-had-ever-dealt-with-this-as-county-board-again-considers-mask-mandate-leaders-defend-their-approach-to-covid-19,1
"Door County families face limited child care options, affordability challenges",/2021/05/door-county-families-face-limited-child-care-options-affordability-challenges,1
"County Board approves funding for affordable housing, child care initiatives",/2022/05/county-board-approves-funding-for-affordable-housing-child-care-initiatives,1
CBS NEWS LOCAL,/2015/08/31/daily-news-tips-from-cbs-local-sites/,0
REAL CLEAR POLITICS,,0
DAVID BROOKS,/top/opinion/editorialsandoped/oped/columnists/davidbrooks/index.html,0
MAUREEN DOWD,/top/opinion/editorialsandoped/oped/columnists/maureendowd/index.html,0
INDO-ASIAN NEWS SERVICE,,0
DAVID CORN,/author/david-corn/,0
KRUGMAN,/top/opinion/editorialsandoped/oped/columnists/paulkrugman/index.html,0
WASH TIMES,,0
"UPDATE:  DRUDGE APP IPHONE, IPAD...",/us/app/official-drudge-report-free/id375614185,0
Cash Gap Favors Dems in Senate Races...,/p/the-cavernous-cash-gap-in-senate,1
The Permanent Unpopularity...,/p/the-permanent-unpopularity-of-the,1
LABASH:  Happy(?),/p/happy-fourth-of-july,1
REASON,/,0
PEACOCK Flatlines: Streaming's First Casualty?,/p/will-peacock-exist-in-a-year,1
At least 11 in 2 months...,/6188059/pride-lgbtq-protests-threats-violence/,1
LARRY ELDER,/columnists/larryelder/,0
Alzheimer's Starts In Mouth?,/alzheimers-gum-disease-link/,1
Stocks best month since '20...,/2022/07/28/stock-market-news-updates-open-to-close-future.html,1
England's New Conservative Superstar...,/p/englands-new-conservative-superstar,1
IRAN CLAIMS NUKE BOMB CAPABILITY,/breaking-news/article-712325,1
Defends Kingdom From 9/11 Families...,/sports/trump-defends-saudi-arabia-from-9-11-families-in-shocking-comments-nobodys-gotten-to-the-bottom-of-9-11/,1
THE GOOD NEWS FILE...,/en-us/news/good-news,0
Black women who once hated guns embracing them as crime soars...,/en-us/news/us/black-women-who-once-hated-guns-are-embracing-them-as-violence-rises/ar-AA102x3k,1
LET'S TALK ABOUT MARS,/tech/5739130/elon-musk-twitter-sun-valley/,1
Contact Us,/contact-us,0
Place Legal Notice,/bang-adportal/legals/index.html,0
